"","id","RQ1","Q3","Q4","RQ2A2","C총액1인MIS","RDAY평균","Q7","D_BUN","D_SEX","D_AGE","체류1순위","체류2순위","D_NAT_CLUST","만족한활동","class"
"14445",38630,"1","6","1","1","2","5","5","4","2","2","인천일TOT","없음","오세아니아,중동","3","3"
"14446",38632,"2","1","3","2","1","2","5","4","2","6","인천일TOT","서울일TOT","동아시아","9","3"
"14447",38633,"4","1","1","2","3","5","3","4","1","4","서울일TOT","없음","동아시아","11","3"
"14448",38634,"1","6","1","1","4","5","5","4","2","3","인천일TOT","없음","오세아니아,중동","3","2"
"14449",38636,"1","3","1","3","4","4","5","4","1","3","대전일TOT","서울일TOT","유럽","4","4"
"14450",38640,"1","1","1","2","2","3","5","4","2","1","서울일TOT","없음","동아시아","2","3"
"14451",38642,"4","1","3","2","2","3","4","4","2","3","인천일TOT","서울일TOT","동아시아","3","3"
"14452",38643,"4","3","1","3","3","4","5","4","1","3","경북일TOT","서울일TOT","기타","14","4"
"14453",38644,"4","3","1","2","2","4","4","4","1","4","서울일TOT","없음","동아시아","14","4"
"14454",38645,"4","3","1","3","4","4","5","4","2","4","경북일TOT","서울일TOT","기타","14","4"
"14455",38647,"3","1","3","2","4","5","4","4","1","4","인천일TOT","서울일TOT","동아시아","3","3"
"14456",38651,"1","1","3","2","3","5","5","4","1","2","서울일TOT","제주일TOT","동남아시아","1","3"
"14457",38654,"4","1","1","3","2","3","5","4","2","6","서울일TOT","없음","동아시아","2","3"
"14458",38656,"2","1","1","2","3","4","5","4","2","3","서울일TOT","강원일TOT","동남아시아","13","3"
"14459",38657,"1","3","1","3","4","4","5","4","2","3","경기일TOT","서울일TOT","동아시아","6","2"
"14460",38659,"1","3","1","11","4","4","5","4","1","2","대전일TOT","서울일TOT","유럽","10","2"
"14461",38660,"1","1","1","2","3","4","5","4","2","3","서울일TOT","없음","기타","5","1"
"14462",38664,"1","1","1","2","2","3","5","4","2","2","서울일TOT","부산일TOT","동아시아","3","3"
"14463",38665,"4","3","2","3","3","4","5","4","1","5","부산일TOT","없음","유럽","14","4"
"14464",38667,"4","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14465",38668,"1","1","1","2","4","5","5","4","1","3","서울일TOT","없음","북아메리카","2","3"
"14466",38671,"3","1","3","2","2","3","4","4","2","5","인천일TOT","서울일TOT","동아시아","1","3"
"14467",38673,"4","1","1","2","1","3","5","4","2","5","전남일TOT","없음","동아시아","3","3"
"14468",38678,"3","3","1","11","2","3","5","4","1","5","서울일TOT","경북일TOT","유럽","15","4"
"14469",38681,"4","3","1","12","5","3","5","4","1","3","경기일TOT","없음","동아시아","14","4"
"14470",38682,"2","1","3","2","1","3","5","4","2","6","인천일TOT","서울일TOT","동아시아","5","3"
"14471",38687,"1","1","1","11","3","3","4","4","2","2","서울일TOT","없음","동아시아","7","3"
"14472",38688,"1","3","2","11","4","3","5","4","1","2","서울일TOT","없음","기타","14","4"
"14473",38689,"2","1","3","2","1","3","4","4","2","6","인천일TOT","서울일TOT","동아시아","3","3"
"14474",38690,"2","3","1","2","5","5","4","4","1","4","경남일TOT","없음","기타","14","4"
"14475",38693,"1","1","1","2","2","4","5","4","2","2","서울일TOT","없음","동남아시아","1","3"
"14476",38698,"3","1","1","2","2","4","5","4","2","3","서울일TOT","없음","동남아시아","2","3"
"14477",38701,"1","3","2","12","4","3","5","4","1","4","경기일TOT","없음","기타","14","4"
"14478",38703,"1","1","1","2","4","5","4","4","2","3","서울일TOT","없음","동아시아","1","3"
"14479",38706,"4","1","1","3","5","5","4","4","1","4","서울일TOT","없음","동아시아","1","3"
"14480",38714,"1","3","2","3","4","5","5","4","1","4","경남일TOT","없음","유럽","1","4"
"14481",38715,"2","3","1","2","1","3","5","4","1","6","서울일TOT","없음","유럽","14","4"
"14482",38717,"1","1","3","2","2","4","5","4","1","2","서울일TOT","강원일TOT","동남아시아","13","3"
"14483",38718,"1","1","1","3","2","3","5","4","2","3","서울일TOT","부산일TOT","동남아시아","5","1"
"14484",38722,"2","1","3","2","2","3","5","4","2","2","서울일TOT","제주일TOT","동남아시아","3","3"
"14485",38725,"3","1","1","2","3","4","5","4","2","3","서울일TOT","없음","동남아시아","2","3"
"14486",38727,"3","1","1","3","2","3","5","4","2","4","서울일TOT","경기일TOT","동남아시아","13","3"
"14487",38728,"1","1","1","3","4","4","4","4","2","4","서울일TOT","없음","동남아시아","1","3"
"14488",38729,"2","1","3","3","3","3","5","4","2","5","서울일TOT","부산일TOT","동남아시아","2","3"
"14489",38730,"3","1","1","11","3","3","5","4","1","4","서울일TOT","경기일TOT","동남아시아","3","1"
"14490",38733,"1","1","3","2","3","3","4","4","2","4","서울일TOT","부산일TOT","동남아시아","11","3"
"14491",38734,"1","1","1","1","2","5","5","4","2","2","서울일TOT","없음","북아메리카","2","3"
"14492",38737,"2","1","1","2","2","3","5","4","2","2","제주일TOT","서울일TOT","동남아시아","3","3"
"14493",38738,"2","1","3","2","2","3","4","4","1","2","서울일TOT","부산일TOT","동남아시아","3","3"
"14494",38739,"1","1","3","2","2","3","5","4","1","5","서울일TOT","부산일TOT","동남아시아","3","3"
"14495",38741,"4","1","1","2","3","4","4","4","2","3","서울일TOT","없음","동남아시아","1","3"
"14496",38745,"4","3","1","3","5","5","5","4","1","5","부산일TOT","서울일TOT","북아메리카","4","4"
"14497",38746,"2","1","1","2","3","4","5","4","1","2","서울일TOT","없음","동남아시아","1","3"
"14498",38747,"2","1","1","2","3","4","5","4","2","6","서울일TOT","없음","동남아시아","2","3"
"14499",38748,"1","3","1","3","5","5","5","4","2","3","인천일TOT","서울일TOT","기타","3","4"
"14500",38751,"2","1","1","3","2","3","5","4","1","4","서울일TOT","없음","동남아시아","2","3"
"14501",38752,"1","2","1","2","3","5","5","4","2","2","서울일TOT","세종일TOT","북아메리카","6","1"
"14502",38756,"3","1","1","2","2","3","5","4","1","5","서울일TOT","없음","동남아시아","1","3"
"14503",38757,"3","1","1","11","2","3","5","4","2","6","서울일TOT","부산일TOT","동남아시아","1","1"
"14504",38759,"1","1","3","2","3","5","4","4","1","1","서울일TOT","없음","동남아시아","2","3"
"14505",38761,"1","1","1","2","3","4","4","4","2","6","서울일TOT","부산일TOT","동남아시아","3","3"
"14506",38763,"1","1","1","2","3","4","4","4","1","4","서울일TOT","없음","동남아시아","4","3"
"14507",38764,"4","3","1","1","2","5","5","4","1","5","울산일TOT","없음","유럽","3","4"
"14508",38768,"1","1","2","1","1","3","5","4","2","1","서울일TOT","없음","동아시아","2","3"
"14509",38775,"2","1","1","1","1","3","5","4","2","1","서울일TOT","없음","동아시아","7","3"
"14510",38781,"2","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","7","3"
"14511",38782,"2","2","1","1","5","5","4","4","1","3","인천일TOT","없음","동아시아","3","3"
"14512",38783,"4","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","11","3"
"14513",38786,"2","4","1","12","5","3","5","4","2","1","서울일TOT","없음","동아시아","2","2"
"14514",38788,"1","2","1","2","3","5","5","4","1","4","서울일TOT","없음","북아메리카","7","3"
"14515",38790,"2","1","2","1","1","3","4","4","2","4","서울일TOT","없음","동아시아","1","3"
"14516",38792,"2","2","1","11","3","3","5","4","2","4","경기일TOT","서울일TOT","북아메리카","1","2"
"14517",38794,"1","1","2","1","1","3","5","4","2","1","서울일TOT","없음","동아시아","2","3"
"14518",38799,"1","3","1","3","5","5","5","4","1","5","경남일TOT","서울일TOT","북아메리카","14","4"
"14519",38807,"1","3","1","2","4","5","5","4","1","4","서울일TOT","없음","북아메리카","5","4"
"14520",38813,"1","1","1","3","2","3","5","4","1","2","서울일TOT","없음","동남아시아","2","3"
"14521",38814,"3","3","1","2","3","4","5","4","1","4","경기일TOT","서울일TOT","동남아시아","14","4"
"14522",38818,"2","1","1","3","4","4","5","4","2","2","서울일TOT","없음","북아메리카","7","1"
"14523",38819,"1","1","1","11","4","4","5","4","2","2","서울일TOT","부산일TOT","북아메리카","3","1"
"14524",38822,"1","3","1","3","5","5","5","4","1","4","인천일TOT","없음","북아메리카","2","4"
"14525",38832,"3","2","1","11","2","2","4","4","2","2","경기일TOT","서울일TOT","북아메리카","11","2"
"14526",38833,"4","3","1","2","2","4","4","4","1","3","경북일TOT","경기일TOT","동아시아","1","4"
"14527",38834,"4","3","1","2","2","3","5","4","2","3","서울일TOT","경북일TOT","동아시아","14","4"
"14528",38839,"4","3","1","2","3","4","4","4","2","4","서울일TOT","경기일TOT","동아시아","2","3"
"14529",38840,"4","1","1","1","1","4","5","4","2","4","서울일TOT","없음","동아시아","7","3"
"14530",38848,"3","3","1","2","3","5","5","4","1","4","서울일TOT","없음","북아메리카","14","4"
"14531",38851,"1","1","1","11","3","3","5","4","1","2","제주일TOT","서울일TOT","북아메리카","4","2"
"14532",38853,"4","1","1","2","2","3","4","4","2","3","서울일TOT","없음","동아시아","1","3"
"14533",38854,"2","2","1","3","2","3","5","4","1","3","충남일TOT","부산일TOT","북아메리카","10","2"
"14534",38855,"4","3","1","3","4","4","4","4","2","4","경남일TOT","없음","북아메리카","14","4"
"14535",38857,"3","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14536",38858,"1","1","3","2","2","3","4","4","2","6","서울일TOT","인천일TOT","동아시아","9","3"
"14537",38859,"3","2","1","3","3","3","5","4","1","5","서울일TOT","제주일TOT","북아메리카","3","1"
"14538",38863,"2","1","3","2","3","5","5","4","1","5","서울일TOT","인천일TOT","동아시아","3","3"
"14539",38864,"1","1","1","11","3","3","5","4","2","2","서울일TOT","부산일TOT","북아메리카","12","1"
"14540",38865,"2","1","1","2","5","5","4","4","1","4","서울일TOT","없음","북아메리카","11","3"
"14541",38866,"3","1","1","2","3","4","3","4","2","4","서울일TOT","없음","동아시아","3","3"
"14542",38867,"1","1","1","3","3","3","5","4","1","2","서울일TOT","강원일TOT","동남아시아","3","1"
"14543",38868,"4","1","1","3","3","4","2","4","2","3","서울일TOT","없음","동아시아","7","3"
"14544",38873,"1","1","1","2","1","2","5","4","2","2","서울일TOT","없음","동아시아","7","3"
"14545",38874,"3","1","1","2","1","3","5","4","2","4","서울일TOT","없음","동아시아","1","3"
"14546",38875,"4","1","1","2","4","4","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14547",38876,"1","3","2","3","4","4","5","4","2","2","경기일TOT","서울일TOT","기타","4","4"
"14548",38879,"1","1","1","3","3","3","5","4","1","4","서울일TOT","없음","기타","2","1"
"14549",38880,"1","1","1","2","2","3","5","4","1","2","서울일TOT","없음","동아시아","3","3"
"14550",38881,"4","3","1","3","2","3","5","4","2","2","서울일TOT","없음","동아시아","14","4"
"14551",38882,"1","1","1","1","1","4","5","4","2","2","서울일TOT","없음","동아시아","7","3"
"14552",38883,"4","1","1","3","3","3","4","4","2","4","서울일TOT","강원일TOT","기타","3","1"
"14553",38884,"1","1","1","2","1","3","4","4","1","2","서울일TOT","없음","동아시아","11","3"
"14554",38886,"1","1","1","2","1","3","5","4","1","2","서울일TOT","없음","동아시아","9","3"
"14555",38887,"1","1","1","2","2","3","5","4","2","4","서울일TOT","강원일TOT","동남아시아","8","3"
"14556",38888,"2","1","1","2","2","4","5","4","2","2","서울일TOT","없음","동아시아","12","3"
"14557",38889,"1","3","2","2","4","5","4","4","1","4","서울일TOT","없음","오세아니아,중동","14","4"
"14558",38890,"4","3","2","11","4","3","5","4","1","2","서울일TOT","없음","기타","4","4"
"14559",38892,"1","2","1","11","2","3","5","4","1","3","서울일TOT","없음","유럽","5","1"
"14560",38893,"1","1","1","1","1","4","5","4","2","2","서울일TOT","없음","북아메리카","12","3"
"14561",38894,"1","1","3","11","5","5","5","4","2","3","서울일TOT","부산일TOT","기타","5","1"
"14562",38895,"1","1","1","11","2","3","5","4","2","3","서울일TOT","경북일TOT","기타","6","1"
"14563",38896,"2","3","1","2","2","3","5","4","2","2","경기일TOT","없음","기타","9","2"
"14564",38898,"2","1","1","2","2","3","5","4","2","3","서울일TOT","없음","오세아니아,중동","3","3"
"14565",38902,"4","2","1","11","2","2","3","4","1","3","서울일TOT","없음","기타","2","2"
"14566",38907,"1","1","1","11","2","2","5","4","2","3","경기일TOT","없음","기타","1","2"
"14567",38909,"1","1","1","11","3","3","5","4","2","2","서울일TOT","없음","기타","2","1"
"14568",38911,"2","1","1","3","2","3","5","4","1","3","서울일TOT","없음","유럽","1","1"
"14569",38912,"4","3","2","12","5","3","4","4","1","3","경기일TOT","울산일TOT","유럽","14","4"
"14570",38913,"1","3","1","2","4","5","4","4","1","2","충북일TOT","없음","기타","4","4"
"14571",38916,"2","1","1","11","4","3","4","4","2","2","서울일TOT","없음","기타","2","1"
"14572",38917,"1","2","1","3","2","3","5","4","2","3","서울일TOT","없음","기타","3","1"
"14573",38921,"1","1","1","12","4","3","5","4","2","3","서울일TOT","없음","기타","1","1"
"14574",38922,"4","3","2","3","5","5","5","4","1","5","서울일TOT","강원일TOT","기타","6","4"
"14575",38923,"1","3","1","2","4","5","3","4","1","3","세종일TOT","없음","기타","14","4"
"14576",38924,"3","3","1","11","5","5","5","4","1","3","부산일TOT","없음","기타","14","4"
"14577",38925,"3","3","1","2","5","5","4","4","1","4","서울일TOT","없음","기타","11","4"
"14578",38932,"1","1","1","11","2","3","5","4","1","2","서울일TOT","없음","기타","6","1"
"14579",38933,"1","2","1","11","3","2","5","4","1","2","대구일TOT","서울일TOT","기타","4","2"
"14580",38936,"1","1","1","3","3","3","5","4","2","2","서울일TOT","제주일TOT","기타","9","1"
"14581",38940,"2","2","1","11","2","3","5","4","2","2","대구일TOT","없음","유럽","12","2"
"14582",38944,"1","3","1","2","5","5","5","4","2","3","서울일TOT","없음","유럽","2","4"
"14583",38948,"4","1","1","2","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14584",38951,"1","3","1","11","5","4","5","4","1","2","경남일TOT","부산일TOT","기타","14","4"
"14585",38955,"1","1","1","2","1","2","5","4","1","2","경기일TOT","서울일TOT","동아시아","1","2"
"14586",38956,"1","1","1","2","2","3","5","4","2","2","서울일TOT","부산일TOT","동남아시아","1","3"
"14587",38957,"3","2","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14588",38958,"1","1","3","2","2","3","5","4","2","3","서울일TOT","없음","동남아시아","3","3"
"14589",38959,"4","3","1","2","2","3","4","4","1","4","서울일TOT","없음","동아시아","14","4"
"14590",38961,"1","1","3","2","2","3","5","4","1","4","서울일TOT","없음","동남아시아","1","3"
"14591",38965,"4","3","1","2","4","5","3","4","2","5","서울일TOT","없음","동아시아","14","4"
"14592",38970,"1","1","2","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14593",38972,"1","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14594",38975,"4","1","2","1","1","3","5","4","2","4","서울일TOT","없음","동아시아","1","3"
"14595",38977,"4","1","1","1","2","4","5","4","2","5","서울일TOT","없음","동아시아","7","3"
"14596",38979,"1","2","1","3","2","3","5","4","1","3","전북일TOT","없음","동남아시아","2","2"
"14597",38980,"4","1","2","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14598",38983,"4","1","2","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14599",38984,"4","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14600",38985,"4","3","1","2","2","4","5","4","1","4","서울일TOT","없음","유럽","14","4"
